Archivo,Metodo,Target,RMSE,RMSE_baseline,RMSE_zeros,MAE,MAE_baseline,MAE_zeros,Alpha,Valor_Real,Prediccion,Valor_Baseline,Valor_Zeros,Fecha_Semana
adj_close.csv,ARIMA,ITOT,0.005196,0.00215505,0.00458497,0.005196,0.00215505,0.00458497,"ARIMA(1, 0, 0)",-0.00458497,0.00061103,-0.00674002,0.0,2025-W11
adj_close.csv,ARIMA,ITOT,0.00094216,0.00591058,0.00132561,0.00094216,0.00591058,0.00132561,"ARIMA(1, 0, 0)",0.00132561,0.00038345,-0.00458497,0.0,2025-W12
adj_close.csv,ARIMA,ITOT,0.00310766,0.00454528,0.00321967,0.00310766,0.00454528,0.00321967,"ARIMA(1, 0, 0)",-0.00321967,-0.00011201,0.00132561,0.0,2025-W13
adj_close.csv,ARIMA,ITOT,0.01956257,0.01606821,0.01928788,0.01956257,0.01606821,0.01928788,"ARIMA(1, 0, 0)",-0.01928788,0.00027469,-0.00321967,0.0,2025-W14
adj_close.csv,ARIMA,ITOT,0.00878344,0.02947486,0.01018698,0.00878344,0.02947486,0.01018698,"ARIMA(1, 0, 0)",0.01018698,0.00140353,-0.01928788,0.0,2025-W15
adj_close.csv,ARIMA,ITOT,0.00149494,0.01274334,0.00255636,0.00149494,0.01274334,0.00255636,"ARIMA(1, 0, 0)",-0.00255636,-0.00106142,0.01018698,0.0,2025-W16
adj_close.csv,ARIMA,ITOT,0.00878573,0.01161554,0.00905917,0.00878573,0.01161554,0.00905917,"ARIMA(1, 0, 0)",0.00905917,0.00027344,-0.00255636,0.0,2025-W17
adj_close.csv,ARIMA,ITOT,0.00684681,0.00321837,0.0058408,0.00684681,0.00321837,0.0058408,"ARIMA(1, 0, 0)",0.0058408,-0.001006,0.00905917,0.0,2025-W18
adj_close.csv,ARIMA,ITOT,1.699e-05,0.00640753,0.00056673,1.699e-05,0.00640753,0.00056673,"ARIMA(1, 0, 0)",-0.00056673,-0.00058372,0.0058408,0.0,2025-W19
adj_close.csv,ARIMA,ITOT,0.01039978,0.01102314,0.01045641,0.01039978,0.01102314,0.01045641,"ARIMA(1, 0, 0)",0.01045641,5.663e-05,-0.00056673,0.0,2025-W20
adj_close.csv,ARIMA,ITOT,0.00430949,0.01582168,0.00536527,0.00430949,0.01582168,0.00536527,"ARIMA(1, 0, 0)",-0.00536527,-0.00105579,0.01045641,0.0,2025-W21
adj_close.csv,ARIMA,ITOT,0.00368698,0.0096362,0.00427092,0.00368698,0.0096362,0.00427092,"ARIMA(1, 0, 0)",0.00427092,0.00058395,-0.00536527,0.0,2025-W22
adj_close.csv,ARIMA,ITOT,0.00411374,0.0006367,0.00363422,0.00411374,0.0006367,0.00363422,"ARIMA(1, 0, 0)",0.00363422,-0.00047952,0.00427092,0.0,2025-W23
adj_close.csv,ARIMA,ITOT,0.00073546,0.00476666,0.00113244,0.00073546,0.00476666,0.00113244,"ARIMA(1, 0, 0)",-0.00113244,-0.00039697,0.00363422,0.0,2025-W24
adj_close.csv,ARIMA,ITOT,0.0003244,0.00093225,0.00020018,0.0003244,0.00093225,0.00020018,"ARIMA(1, 0, 0)",-0.00020018,0.00012422,-0.00113244,0.0,2025-W25
adj_close.csv,ARIMA,ITOT,0.00680764,0.00702977,0.00682958,0.00680764,0.00702977,0.00682958,"ARIMA(1, 0, 0)",0.00682958,2.195e-05,-0.00020018,0.0,2025-W26
adj_close.csv,ARIMA,ITOT,0.00532343,0.0022565,0.00457309,0.00532343,0.0022565,0.00457309,"ARIMA(1, 0, 0)",0.00457309,-0.00075034,0.00682958,0.0,2025-W27
adj_close.csv,ARIMA,ITOT,0.00015564,0.00520266,0.00062958,0.00015564,0.00520266,0.00062958,"ARIMA(1, 0, 0)",-0.00062958,-0.00047393,0.00457309,0.0,2025-W28
adj_close.csv,ARIMA,ITOT,0.00138117,0.00207607,0.00144649,0.00138117,0.00207607,0.00144649,"ARIMA(1, 0, 0)",0.00144649,6.532e-05,-0.00062958,0.0,2025-W29
adj_close.csv,ARIMA,ITOT,0.00295485,0.00135806,0.00280455,0.00295485,0.00135806,0.00280455,"ARIMA(1, 0, 0)",0.00280455,-0.0001503,0.00144649,0.0,2025-W30
adj_close.csv,ARIMA,ITOT,0.00482869,0.00792261,0.00511806,0.00482869,0.00792261,0.00511806,"ARIMA(1, 0, 0)",-0.00511806,-0.00028936,0.00280455,0.0,2025-W31
adj_close.csv,ARIMA,ITOT,0.00414704,0.00980497,0.00468692,0.00414704,0.00980497,0.00468692,"ARIMA(1, 0, 0)",0.00468692,0.00053988,-0.00511806,0.0,2025-W32
adj_close.csv,ARIMA,ITOT,0.00272882,0.00246937,0.00221754,0.00272882,0.00246937,0.00221754,"ARIMA(1, 0, 0)",0.00221754,-0.00051128,0.00468692,0.0,2025-W33
adj_close.csv,ARIMA,ITOT,0.00124473,0.00120993,0.00100762,0.00124473,0.00120993,0.00100762,"ARIMA(1, 0, 0)",0.00100762,-0.00023711,0.00221754,0.0,2025-W34
adj_close.csv,ARIMA,ITOT,0.00014975,0.00096513,4.249e-05,0.00014975,0.00096513,4.249e-05,"ARIMA(1, 0, 0)",4.249e-05,-0.00010727,0.00100762,0.0,2025-W35
adj_close.csv,ARIMA,ITOT,0.00104612,0.00099911,0.00104159,0.00104612,0.00099911,0.00104159,"ARIMA(1, 0, 0)",0.00104159,-4.52e-06,4.249e-05,0.0,2025-W36
adj_close.csv,ARIMA,ITOT,0.00300736,0.00185491,0.00289651,0.00300736,0.00185491,0.00289651,"ARIMA(1, 0, 0)",0.00289651,-0.00011085,0.00104159,0.0,2025-W37
adj_close.csv,ARIMA,ITOT,0.00285655,0.00034668,0.00254982,0.00285655,0.00034668,0.00254982,"ARIMA(1, 0, 0)",0.00254982,-0.00030673,0.00289651,0.0,2025-W38
adj_close.csv,ARIMA,ITOT,0.00050532,0.0033216,0.00077178,0.00050532,0.0033216,0.00077178,"ARIMA(1, 0, 0)",-0.00077178,-0.00026646,0.00254982,0.0,2025-W39
adj_close.csv,ARIMA,ITOT,0.00218469,0.00303729,0.00226551,0.00218469,0.00303729,0.00226551,"ARIMA(1, 0, 0)",0.00226551,8.082e-05,-0.00077178,0.0,2025-W40
adj_close.csv,ARIMA,ITOT,0.00487856,0.00738195,0.00511644,0.00487856,0.00738195,0.00511644,"ARIMA(1, 0, 0)",-0.00511644,-0.00023788,0.00226551,0.0,2025-W41
adj_close.csv,ARIMA,ITOT,0.00295212,0.00861532,0.00349887,0.00295212,0.00861532,0.00349887,"ARIMA(1, 0, 0)",0.00349887,0.00054675,-0.00511644,0.0,2025-W42
adj_close.csv,ARIMA,ITOT,0.00424043,0.00035881,0.00385768,0.00424043,0.00035881,0.00385768,"ARIMA(1, 0, 0)",0.00385768,-0.00038275,0.00349887,0.0,2025-W43
adj_close.csv,ARIMA,ITOT,0.00151645,0.00275367,0.00110402,0.00151645,0.00275367,0.00110402,"ARIMA(1, 0, 0)",0.00110402,-0.00041243,0.00385768,0.0,2025-W44
adj_close.csv,ARIMA,ITOT,0.00319988,0.00442085,0.00331684,0.00319988,0.00442085,0.00331684,"ARIMA(1, 0, 0)",-0.00331684,-0.00011695,0.00110402,0.0,2025-W45
adj_close.csv,ARIMA,ITOT,0.00057185,0.00309831,0.00021853,0.00057185,0.00309831,0.00021853,"ARIMA(1, 0, 0)",-0.00021853,0.00035333,-0.00331684,0.0,2025-W46
adj_close.csv,ARIMA,ITOT,0.00388673,0.003645,0.00386352,0.00388673,0.003645,0.00386352,"ARIMA(1, 0, 0)",-0.00386352,2.321e-05,-0.00021853,0.0,2025-W47
adj_close.csv,ARIMA,ITOT,0.0091407,0.01341402,0.00955049,0.0091407,0.01341402,0.00955049,"ARIMA(1, 0, 0)",0.00955049,0.0004098,-0.00386352,0.0,2025-W48
adj_close.csv,ARIMA,ITOT,0.00193877,0.00868072,0.00086977,0.00193877,0.00868072,0.00086977,"ARIMA(1, 0, 0)",0.00086977,-0.001069,0.00955049,0.0,2025-W49
adj_close.csv,ARIMA,ITOT,0.00086893,0.00183343,0.00096366,0.00086893,0.00183343,0.00096366,"ARIMA(1, 0, 0)",-0.00096366,-9.472e-05,0.00086977,0.0,2025-W50
adj_close.csv,ARIMA,ITOT,2.69e-05,0.00109562,0.00013196,2.69e-05,0.00109562,0.00013196,"ARIMA(1, 0, 0)",0.00013196,0.00010506,-0.00096366,0.0,2025-W51
adj_close.csv,ARIMA,ITOT,0.00327195,0.0031256,0.00325756,0.00327195,0.0031256,0.00325756,"ARIMA(1, 0, 0)",0.00325756,-1.439e-05,0.00013196,0.0,2025-W52
adj_close.csv,ARIMA,ITOT,0.00209679,0.0057093,0.00245174,0.00209679,0.0057093,0.00245174,"ARIMA(1, 0, 0)",-0.00245174,-0.00035494,0.00325756,0.0,2026-W01
adj_close.csv,ARIMA,ITOT,0.00327851,0.00600012,0.00354838,0.00327851,0.00600012,0.00354838,"ARIMA(1, 0, 0)",0.00354838,0.00026988,-0.00245174,0.0,2026-W02
adj_close.csv,ARIMA,ITOT,3.926e-05,0.00390436,0.00035598,3.926e-05,0.00390436,0.00035598,"ARIMA(1, 0, 0)",-0.00035598,-0.00039524,0.00354838,0.0,2026-W03
adj_close.csv,ARIMA,ITOT,0.0010313,0.00063567,0.00099166,0.0010313,0.00063567,0.00099166,"ARIMA(1, 0, 0)",-0.00099166,3.964e-05,-0.00035598,0.0,2026-W04
adj_close.csv,ARIMA,ITOT,8.389e-05,0.00101814,2.648e-05,8.389e-05,0.00101814,2.648e-05,"ARIMA(1, 0, 0)",2.648e-05,0.00011037,-0.00099166,0.0,2026-W05
adj_close.csv,ARIMA,ITOT,0.00541948,0.00539005,0.00541654,0.00541948,0.00539005,0.00541654,"ARIMA(1, 0, 0)",0.00541654,-2.95e-06,2.648e-05,0.0,2026-W06
adj_close.csv,ARIMA,IVV,0.00198778,0.00229769,0.00167008,0.00198778,0.00229769,0.00167008,"ARIMA(1, 0, 0)",-0.00167008,0.0003177,-0.00396777,0.0,2024-W30
adj_close.csv,ARIMA,IVV,0.00442182,0.00262123,0.00429131,0.00442182,0.00262123,0.00429131,"ARIMA(1, 0, 0)",-0.00429131,0.00013052,-0.00167008,0.0,2024-W31
adj_close.csv,ARIMA,IVV,0.00029783,0.00432113,2.982e-05,0.00029783,0.00432113,2.982e-05,"ARIMA(1, 0, 0)",2.982e-05,0.00032766,-0.00429131,0.0,2024-W32
adj_close.csv,ARIMA,IVV,0.00789885,0.00786676,0.00789659,0.00789885,0.00786676,0.00789659,"ARIMA(1, 0, 0)",0.00789659,-2.27e-06,2.982e-05,0.0,2024-W33
adj_close.csv,ARIMA,IVV,0.00337919,0.00511743,0.00277915,0.00337919,0.00511743,0.00277915,"ARIMA(1, 0, 0)",0.00277915,-0.00060003,0.00789659,0.0,2024-W34
adj_close.csv,ARIMA,IVV,0.00073058,0.00224206,0.0005371,0.00073058,0.00224206,0.0005371,"ARIMA(1, 0, 0)",0.0005371,-0.00019348,0.00277915,0.0,2024-W35
adj_close.csv,ARIMA,IVV,0.01049483,0.01106906,0.01053197,0.01049483,0.01106906,0.01053197,"ARIMA(1, 0, 0)",-0.01053197,-3.713e-05,0.0005371,0.0,2024-W36
adj_close.csv,ARIMA,IVV,0.00708249,0.01835673,0.00782476,0.00708249,0.01835673,0.00782476,"ARIMA(1, 0, 0)",0.00782476,0.00074227,-0.01053197,0.0,2024-W37
adj_close.csv,ARIMA,IVV,0.00347772,0.00503396,0.0027908,0.00347772,0.00503396,0.0027908,"ARIMA(1, 0, 0)",0.0027908,-0.00068691,0.00782476,0.0,2024-W38
adj_close.csv,ARIMA,IVV,0.00138148,0.00163695,0.00115386,0.00138148,0.00163695,0.00115386,"ARIMA(1, 0, 0)",0.00115386,-0.00022762,0.0027908,0.0,2024-W39
adj_close.csv,ARIMA,IVV,0.00065667,0.00059028,0.00056358,0.00065667,0.00059028,0.00056358,"ARIMA(1, 0, 0)",0.00056358,-9.309e-05,0.00115386,0.0,2024-W40
adj_close.csv,ARIMA,IVV,0.00234583,0.00173687,0.00230045,0.00234583,0.00173687,0.00230045,"ARIMA(1, 0, 0)",0.00230045,-4.537e-05,0.00056358,0.0,2024-W41
adj_close.csv,ARIMA,IVV,0.00193183,0.00055313,0.00174732,0.00193183,0.00055313,0.00174732,"ARIMA(1, 0, 0)",0.00174732,-0.00018451,0.00230045,0.0,2024-W42
adj_close.csv,ARIMA,IVV,0.00176354,0.00364923,0.00190191,0.00176354,0.00364923,0.00190191,"ARIMA(1, 0, 0)",-0.00190191,-0.00013837,0.00174732,0.0,2024-W43
adj_close.csv,ARIMA,IVV,0.00298339,0.00092953,0.00283144,0.00298339,0.00092953,0.00283144,"ARIMA(1, 0, 0)",-0.00283144,0.00015195,-0.00190191,0.0,2024-W44
adj_close.csv,ARIMA,IVV,0.00911141,0.01216541,0.00933397,0.00911141,0.01216541,0.00933397,"ARIMA(1, 0, 0)",0.00933397,0.00022256,-0.00283144,0.0,2024-W45
adj_close.csv,ARIMA,IVV,0.0034041,0.01352647,0.0041925,0.0034041,0.01352647,0.0041925,"ARIMA(1, 0, 0)",-0.0041925,-0.0007884,0.00933397,0.0,2024-W46
adj_close.csv,ARIMA,IVV,0.00291504,0.00749135,0.00329885,0.00291504,0.00749135,0.00329885,"ARIMA(1, 0, 0)",0.00329885,0.00038381,-0.0041925,0.0,2024-W47
adj_close.csv,ARIMA,IVV,0.00306122,0.00054857,0.00275027,0.00306122,0.00054857,0.00275027,"ARIMA(1, 0, 0)",0.00275027,-0.00031095,0.00329885,0.0,2024-W48
adj_close.csv,ARIMA,IVV,0.00214802,0.00085535,0.00189493,0.00214802,0.00085535,0.00189493,"ARIMA(1, 0, 0)",0.00189493,-0.00025309,0.00275027,0.0,2024-W49
adj_close.csv,ARIMA,IVV,0.00100703,0.00307386,0.00117893,0.00100703,0.00307386,0.00117893,"ARIMA(1, 0, 0)",-0.00117893,-0.0001719,0.00189493,0.0,2024-W50
adj_close.csv,ARIMA,IVV,0.00404101,0.00275464,0.00393357,0.00404101,0.00275464,0.00393357,"ARIMA(1, 0, 0)",-0.00393357,0.00010745,-0.00117893,0.0,2024-W51
adj_close.csv,ARIMA,IVV,0.00140908,0.005697,0.00176344,0.00140908,0.005697,0.00176344,"ARIMA(1, 0, 0)",0.00176344,0.00035436,-0.00393357,0.0,2024-W52
adj_close.csv,ARIMA,IVV,0.00106369,0.00298814,0.0012247,0.00106369,0.00298814,0.0012247,"ARIMA(1, 0, 0)",-0.0012247,-0.00016101,0.00176344,0.0,2025-W01
adj_close.csv,ARIMA,IVV,0.00490045,0.00356342,0.00478812,0.00490045,0.00356342,0.00478812,"ARIMA(1, 0, 0)",-0.00478812,0.00011233,-0.0012247,0.0,2025-W02
adj_close.csv,ARIMA,IVV,0.0052891,0.01051007,0.00572194,0.0052891,0.01051007,0.00572194,"ARIMA(1, 0, 0)",0.00572194,0.00043284,-0.00478812,0.0,2025-W03
adj_close.csv,ARIMA,IVV,0.00493749,0.00133341,0.00438853,0.00493749,0.00133341,0.00438853,"ARIMA(1, 0, 0)",0.00438853,-0.00054896,0.00572194,0.0,2025-W04
adj_close.csv,ARIMA,IVV,0.00165604,0.00643867,0.00205014,0.00165604,0.00643867,0.00205014,"ARIMA(1, 0, 0)",-0.00205014,-0.0003941,0.00438853,0.0,2025-W05
adj_close.csv,ARIMA,IVV,0.00047198,0.0017655,0.00028465,0.00047198,0.0017655,0.00028465,"ARIMA(1, 0, 0)",-0.00028465,0.00018733,-0.00205014,0.0,2025-W06
adj_close.csv,ARIMA,IVV,0.00289399,0.00320459,0.00291994,0.00289399,0.00320459,0.00291994,"ARIMA(1, 0, 0)",0.00291994,2.595e-05,-0.00028465,0.0,2025-W07
adj_close.csv,ARIMA,IVV,0.00376857,0.00695522,0.00403528,0.00376857,0.00695522,0.00403528,"ARIMA(1, 0, 0)",-0.00403528,-0.00026672,0.00291994,0.0,2025-W08
adj_close.csv,ARIMA,IVV,0.00232167,0.0020918,0.00194349,0.00232167,0.0020918,0.00194349,"ARIMA(1, 0, 0)",-0.00194349,0.00037818,-0.00403528,0.0,2025-W09
adj_close.csv,ARIMA,IVV,0.00648388,0.00436217,0.00630565,0.00648388,0.00436217,0.00630565,"ARIMA(1, 0, 0)",-0.00630565,0.00017823,-0.00194349,0.0,2025-W10
adj_close.csv,ARIMA,IVV,0.00508908,0.00177776,0.00452789,0.00508908,0.00177776,0.00452789,"ARIMA(1, 0, 0)",-0.00452789,0.00056119,-0.00630565,0.0,2025-W11
adj_close.csv,ARIMA,IVV,0.00060903,0.00550895,0.00098106,0.00060903,0.00550895,0.00098106,"ARIMA(1, 0, 0)",0.00098106,0.00037203,-0.00452789,0.0,2025-W12
adj_close.csv,ARIMA,IVV,0.00292768,0.00398992,0.00300886,0.00292768,0.00398992,0.00300886,"ARIMA(1, 0, 0)",-0.00300886,-8.118e-05,0.00098106,0.0,2025-W13
adj_close.csv,ARIMA,IVV,0.01922294,0.01596327,0.01897213,0.01922294,0.01596327,0.01897213,"ARIMA(1, 0, 0)",-0.01897213,0.00025081,-0.00300886,0.0,2025-W14
adj_close.csv,ARIMA,IVV,0.00990019,0.03022161,0.01124948,0.00990019,0.03022161,0.01124948,"ARIMA(1, 0, 0)",0.01124948,0.00134929,-0.01897213,0.0,2025-W15
adj_close.csv,ARIMA,IVV,0.00268363,0.01514858,0.00389911,0.00268363,0.01514858,0.00389911,"ARIMA(1, 0, 0)",-0.00389911,-0.00121548,0.01124948,0.0,2025-W16
adj_close.csv,ARIMA,IVV,0.00862356,0.01296654,0.00906744,0.00862356,0.01296654,0.00906744,"ARIMA(1, 0, 0)",0.00906744,0.00044387,-0.00389911,0.0,2025-W17
adj_close.csv,ARIMA,IVV,0.00684581,0.00331217,0.00575526,0.00684581,0.00331217,0.00575526,"ARIMA(1, 0, 0)",0.00575526,-0.00109055,0.00906744,0.0,2025-W18
adj_close.csv,ARIMA,IVV,0.00023759,0.00661777,0.00086251,0.00023759,0.00661777,0.00086251,"ARIMA(1, 0, 0)",-0.00086251,-0.00062491,0.00575526,0.0,2025-W19
adj_close.csv,ARIMA,IVV,0.01026988,0.01122626,0.01036376,0.01026988,0.01122626,0.01036376,"ARIMA(1, 0, 0)",0.01036376,9.387e-05,-0.00086251,0.0,2025-W20
adj_close.csv,ARIMA,IVV,0.00395761,0.0154665,0.00510275,0.00395761,0.0154665,0.00510275,"ARIMA(1, 0, 0)",-0.00510275,-0.00114514,0.01036376,0.0,2025-W21
adj_close.csv,ARIMA,IVV,0.00372017,0.00942514,0.00432239,0.00372017,0.00942514,0.00432239,"ARIMA(1, 0, 0)",0.00432239,0.00060222,-0.00510275,0.0,2025-W22
adj_close.csv,ARIMA,IVV,0.00382462,0.00102287,0.00329952,0.00382462,0.00102287,0.00329952,"ARIMA(1, 0, 0)",0.00329952,-0.0005251,0.00432239,0.0,2025-W23
adj_close.csv,ARIMA,IVV,0.00034467,0.0040351,0.00073558,0.00034467,0.0040351,0.00073558,"ARIMA(1, 0, 0)",-0.00073558,-0.00039091,0.00329952,0.0,2025-W24
adj_close.csv,ARIMA,IVV,0.00061594,0.00020694,0.00052864,0.00061594,0.00020694,0.00052864,"ARIMA(1, 0, 0)",-0.00052864,8.73e-05,-0.00073558,0.0,2025-W25
adj_close.csv,ARIMA,IVV,0.00679068,0.00738201,0.00685338,0.00679068,0.00738201,0.00685338,"ARIMA(1, 0, 0)",0.00685338,6.27e-05,-0.00052864,0.0,2025-W26
adj_close.csv,ARIMA,IVV,0.00511638,0.00255427,0.0042991,0.00511638,0.00255427,0.0042991,"ARIMA(1, 0, 0)",0.0042991,-0.00081728,0.00685338,0.0,2025-W27
adj_close.csv,ARIMA,IVV,6.602e-05,0.00485066,0.00055156,6.602e-05,0.00485066,0.00055156,"ARIMA(1, 0, 0)",-0.00055156,-0.00048554,0.0042991,0.0,2025-W28
adj_close.csv,ARIMA,IVV,0.00128364,0.00189752,0.00134596,0.00128364,0.00189752,0.00134596,"ARIMA(1, 0, 0)",0.00134596,6.232e-05,-0.00055156,0.0,2025-W29
adj_close.csv,ARIMA,IVV,0.00310808,0.00160986,0.00295583,0.00310808,0.00160986,0.00295583,"ARIMA(1, 0, 0)",0.00295583,-0.00015225,0.00134596,0.0,2025-W30
adj_close.csv,ARIMA,IVV,0.00454193,0.0078299,0.00487407,0.00454193,0.0078299,0.00487407,"ARIMA(1, 0, 0)",-0.00487407,-0.00033214,0.00295583,0.0,2025-W31
adj_close.csv,ARIMA,IVV,0.00437403,0.0098075,0.00493344,0.00437403,0.0098075,0.00493344,"ARIMA(1, 0, 0)",0.00493344,0.0005594,-0.00487407,0.0,2025-W32
adj_close.csv,ARIMA,IVV,0.00258045,0.00293796,0.00199547,0.00258045,0.00293796,0.00199547,"ARIMA(1, 0, 0)",0.00199547,-0.00058497,0.00493344,0.0,2025-W33
adj_close.csv,ARIMA,IVV,0.00079727,0.0014303,0.00056517,0.00079727,0.0014303,0.00056517,"ARIMA(1, 0, 0)",0.00056517,-0.0002321,0.00199547,0.0,2025-W34
adj_close.csv,ARIMA,IVV,1.005e-05,0.0006207,5.552e-05,1.005e-05,0.0006207,5.552e-05,"ARIMA(1, 0, 0)",-5.552e-05,-6.558e-05,0.00056517,0.0,2025-W35
adj_close.csv,ARIMA,IVV,0.00082126,0.00088322,0.0008277,0.00082126,0.00088322,0.0008277,"ARIMA(1, 0, 0)",0.0008277,6.44e-06,-5.552e-05,0.0,2025-W36
adj_close.csv,ARIMA,IVV,0.00322302,0.00229928,0.00312698,0.00322302,0.00229928,0.00312698,"ARIMA(1, 0, 0)",0.00312698,-9.604e-05,0.0008277,0.0,2025-W37
adj_close.csv,ARIMA,IVV,0.00281604,0.00067231,0.00245467,0.00281604,0.00067231,0.00245467,"ARIMA(1, 0, 0)",0.00245467,-0.00036137,0.00312698,0.0,2025-W38
adj_close.csv,ARIMA,IVV,0.00031486,0.00304938,0.0005947,0.00031486,0.00304938,0.0005947,"ARIMA(1, 0, 0)",-0.0005947,-0.00027985,0.00245467,0.0,2025-W39
adj_close.csv,ARIMA,IVV,0.00218442,0.00284701,0.0022523,0.00218442,0.00284701,0.0022523,"ARIMA(1, 0, 0)",0.0022523,6.788e-05,-0.0005947,0.0,2025-W40
adj_close.csv,ARIMA,IVV,0.00462589,0.00713579,0.00488349,0.00462589,0.00713579,0.00488349,"ARIMA(1, 0, 0)",-0.00488349,-0.0002576,0.0022523,0.0,2025-W41
adj_close.csv,ARIMA,IVV,0.00290413,0.00835515,0.00347166,0.00290413,0.00835515,0.00347166,"ARIMA(1, 0, 0)",0.00347166,0.00056752,-0.00488349,0.0,2025-W42
adj_close.csv,ARIMA,IVV,0.00421878,0.000335,0.00380666,0.00421878,0.000335,0.00380666,"ARIMA(1, 0, 0)",0.00380666,-0.00041212,0.00347166,0.0,2025-W43
adj_close.csv,ARIMA,IVV,0.00182154,0.00242722,0.00137944,0.00182154,0.00242722,0.00137944,"ARIMA(1, 0, 0)",0.00137944,-0.00044209,0.00380666,0.0,2025-W44
adj_close.csv,ARIMA,IVV,0.00304547,0.00458344,0.003204,0.00304547,0.00458344,0.003204,"ARIMA(1, 0, 0)",-0.003204,-0.00015853,0.00137944,0.0,2025-W45
adj_close.csv,ARIMA,IVV,8.309e-05,0.00349148,0.00028747,8.309e-05,0.00349148,0.00028747,"ARIMA(1, 0, 0)",0.00028747,0.00037057,-0.003204,0.0,2025-W46
adj_close.csv,ARIMA,IVV,0.00386344,0.00418415,0.00389668,0.00386344,0.00418415,0.00389668,"ARIMA(1, 0, 0)",-0.00389668,-3.324e-05,0.00028747,0.0,2025-W47
adj_close.csv,ARIMA,IVV,0.00866653,0.01301447,0.00911779,0.00866653,0.01301447,0.00911779,"ARIMA(1, 0, 0)",0.00911779,0.00045126,-0.00389668,0.0,2025-W48
adj_close.csv,ARIMA,IVV,0.00175782,0.00846953,0.00064825,0.00175782,0.00846953,0.00064825,"ARIMA(1, 0, 0)",0.00064825,-0.00110957,0.00911779,0.0,2025-W49
adj_close.csv,ARIMA,IVV,0.00106968,0.00179504,0.00114678,0.00106968,0.00179504,0.00114678,"ARIMA(1, 0, 0)",-0.00114678,-7.71e-05,0.00064825,0.0,2025-W50
adj_close.csv,ARIMA,IVV,7.942e-05,0.00136274,0.00021595,7.942e-05,0.00136274,0.00021595,"ARIMA(1, 0, 0)",0.00021595,0.00013653,-0.00114678,0.0,2025-W51
adj_close.csv,ARIMA,IVV,0.0035776,0.00333593,0.00355189,0.0035776,0.00333593,0.00355189,"ARIMA(1, 0, 0)",0.00355189,-2.571e-05,0.00021595,0.0,2025-W52
adj_close.csv,ARIMA,IVV,0.00214379,0.00611814,0.00256625,0.00214379,0.00611814,0.00256625,"ARIMA(1, 0, 0)",-0.00256625,-0.00042246,0.00355189,0.0,2026-W01
adj_close.csv,ARIMA,IVV,0.00284055,0.00571538,0.00314913,0.00284055,0.00571538,0.00314913,"ARIMA(1, 0, 0)",0.00314913,0.00030858,-0.00256625,0.0,2026-W02
adj_close.csv,ARIMA,IVV,0.00031295,0.00384467,0.00069555,0.00031295,0.00384467,0.00069555,"ARIMA(1, 0, 0)",-0.00069555,-0.0003826,0.00314913,0.0,2026-W03
adj_close.csv,ARIMA,IVV,0.00095707,0.0001769,0.00087244,0.00095707,0.0001769,0.00087244,"ARIMA(1, 0, 0)",-0.00087244,8.462e-05,-0.00069555,0.0,2026-W04
adj_close.csv,ARIMA,IVV,0.00069843,0.00167691,0.00080447,0.00069843,0.00167691,0.00080447,"ARIMA(1, 0, 0)",0.00080447,0.00010604,-0.00087244,0.0,2026-W05
adj_close.csv,ARIMA,IVV,0.00513522,0.00423289,0.00503736,0.00513522,0.00423289,0.00503736,"ARIMA(1, 0, 0)",0.00503736,-9.787e-05,0.00080447,0.0,2026-W06
adj_close.csv,ARIMA,IWD,0.00250466,0.00110441,0.00240981,0.00250466,0.00110441,0.00240981,"ARIMA(0, 0, 1)",0.00240981,-9.485e-05,0.00130539,0.0,2024-W30
adj_close.csv,ARIMA,IWD,0.00391988,0.00647234,0.00406253,0.00391988,0.00647234,0.00406253,"ARIMA(0, 0, 1)",-0.00406253,-0.00014265,0.00240981,0.0,2024-W31
adj_close.csv,ARIMA,IWD,0.00069596,0.00360226,0.00046027,0.00069596,0.00360226,0.00046027,"ARIMA(0, 0, 1)",-0.00046027,0.00023569,-0.00406253,0.0,2024-W32
adj_close.csv,ARIMA,IWD,0.00483287,0.00533436,0.00487409,0.00483287,0.00533436,0.00487409,"ARIMA(0, 0, 1)",0.00487409,4.122e-05,-0.00046027,0.0,2024-W33
adj_close.csv,ARIMA,IWD,0.00411666,0.00104997,0.00382412,0.00411666,0.00104997,0.00382412,"ARIMA(0, 0, 1)",0.00382412,-0.00029254,0.00487409,0.0,2024-W34
adj_close.csv,ARIMA,IWD,0.00285408,0.00119433,0.00262979,0.00285408,0.00119433,0.00262979,"ARIMA(0, 0, 1)",0.00262979,-0.00022429,0.00382412,0.0,2024-W35
adj_close.csv,ARIMA,IWD,0.00756581,0.01034097,0.00771117,0.00756581,0.01034097,0.00771117,"ARIMA(0, 0, 1)",-0.00771117,-0.00014536,0.00262979,0.0,2024-W36
adj_close.csv,ARIMA,IWD,0.00344219,0.01159437,0.0038832,0.00344219,0.01159437,0.0038832,"ARIMA(0, 0, 1)",0.0038832,0.00044101,-0.00771117,0.0,2024-W37
adj_close.csv,ARIMA,IWD,0.00284826,0.0012579,0.0026253,0.00284826,0.0012579,0.0026253,"ARIMA(0, 0, 1)",0.0026253,-0.00022296,0.0038832,0.0,2024-W38
