,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,Dollar Volume,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_simple,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log,retorno_log
Ticker,BIL,DBC,DIA,DVY,EEM,EFA,EWG,EWJ,EWQ,EWT,EWU,EWY,EWZ,FXI,GLD,HYG,IEF,INDA,IWD,IWM,LQD,MTUM,SHY,SLV,SPY,TIP,TLT,USMV,USO,VNQ,XLB,XLE,XLF,XLI,XLP,XLU,XLV,XLY,BIL,DBC,DIA,DVY,EEM,EFA,EWG,EWJ,EWQ,EWT,EWU,EWY,EWZ,FXI,GLD,HYG,IEF,INDA,IWD,IWM,LQD,MTUM,SHY,SLV,SPY,TIP,TLT,USMV,USO,VNQ,XLB,XLE,XLF,XLI,XLP,XLU,XLV,XLY,BIL,DBC,DIA,DVY,EEM,EFA,EWG,EWJ,EWQ,EWT,EWU,EWY,EWZ,FXI,GLD,HYG,IEF,INDA,IWD,IWM,LQD,MTUM,SHY,SLV,SPY,TIP,TLT,USMV,USO,VNQ,XLB,XLE,XLF,XLI,XLP,XLU,XLV,XLY,BIL,DBC,DIA,DVY,EEM,EFA,EWG,EWJ,EWQ,EWT,EWU,EWY,EWZ,FXI,GLD,HYG,IEF,INDA,IWD,IWM,LQD,MTUM,SHY,SLV,SPY,TIP,TLT,USMV,USO,VNQ,XLB,XLE,XLF,XLI,XLP,XLU,XLV,XLY,BIL,DBC,DIA,DVY,EEM,EFA,EWG,EWJ,EWQ,EWT,EWU,EWY,EWZ,FXI,GLD,HYG,IEF,INDA,IWD,IWM,LQD,MTUM,SHY,SLV,SPY,TIP,TLT,USMV,USO,VNQ,XLB,XLE,XLF,XLI,XLP,XLU,XLV,XLY,BIL,DBC,DIA,DVY,EEM,EFA,EWG,EWJ,EWQ,EWT,EWU,EWY,EWZ,FXI,GLD,HYG,IEF,INDA,IWD,IWM,LQD,MTUM,SHY,SLV,SPY,TIP,TLT,USMV,USO,VNQ,XLB,XLE,XLF,XLI,XLP,XLU,XLV,XLY,BIL,DBC,DIA,DVY,EEM,EFA,EWG,EWJ,EWQ,EWT,EWU,EWY,EWZ,FXI,GLD,HYG,IEF,INDA,IWD,IWM,LQD,MTUM,SHY,SLV,SPY,TIP,TLT,USMV,USO,VNQ,XLB,XLE,XLF,XLI,XLP,XLU,XLV,XLY,BIL,DBC,DIA,DVY,EEM,EFA,EWG,EWJ,EWQ,EWT,EWU,EWY,EWZ,FXI,GLD,HYG,IEF,INDA,IWD,IWM,LQD,MTUM,SHY,SLV,SPY,TIP,TLT,USMV,USO,VNQ,XLB,XLE,XLF,XLI,XLP,XLU,XLV,XLY,BIL,DBC,DIA,DVY,EEM,EFA,EWG,EWJ,EWQ,EWT,EWU,EWY,EWZ,FXI,GLD,HYG,IEF,INDA,IWD,IWM,LQD,MTUM,SHY,SLV,SPY,TIP,TLT,USMV,USO,VNQ,XLB,XLE,XLF,XLI,XLP,XLU,XLV,XLY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,78.45587921142578,12.721416473388672,276.643798828125,79.07439422607422,46.2712516784668,62.786312103271484,28.436779022216797,59.164669036865234,28.770750045776367,36.53016662597656,24.359432220458984,79.54293823242188,24.622936248779297,41.331966400146484,182.3300018310547,66.61780548095703,105.40020751953125,37.51497268676758,122.43148803710938,181.9647216796875,114.2956771850586,151.33642578125,76.40422058105469,25.350000381469727,344.2567443847656,105.33789825439453,134.7136688232422,61.70546340942383,32.380001068115234,68.24581909179688,32.45677185058594,15.711834907531738,26.67220115661621,80.0468978881836,58.50548553466797,26.242633819580078,104.27832794189453,76.56546020507812,91.5199966430664,14.619999885559082,302.32000732421875,94.76000213623047,52.0,73.33999633789062,32.15999984741211,66.76000213623047,33.630001068115234,53.779998779296875,29.68000030517578,88.31999969482422,36.56999969482422,46.29999923706055,182.3300018310547,87.12000274658203,119.9800033569336,40.310001373291016,134.88999938964844,193.5,137.42999267578125,160.07000732421875,86.38999938964844,25.350000381469727,368.7900085449219,127.79000091552734,157.5399932861328,66.93000030517578,32.380001068115234,82.16999816894531,35.849998474121094,18.979999542236328,29.079999923706055,86.41000366210938,66.72000122070312,30.559999465942383,112.94999694824219,79.70999908447266,91.5199966430664,14.880000114440918,306.6600036621094,96.83999633789062,52.810001373291016,74.41999816894531,32.65999984741211,67.62999725341797,34.25,54.33000183105469,30.209999084472656,89.69999694824219,37.88999938964844,46.880001068115234,182.39999389648438,87.4000015258789,120.05999755859375,40.900001525878906,137.25,197.88999938964844,137.88999938964844,162.5,86.4000015258789,25.610000610351562,375.45001220703125,127.91999816894531,158.17999267578125,68.05999755859375,33.290000915527344,85.27999877929688,36.70000076293945,19.329999923706055,29.600000381469727,88.73999786376953,67.44000244140625,31.405000686645508,113.9000015258789,80.94499969482422,91.51000213623047,14.600000381469727,298.739990234375,94.12000274658203,51.83000183105469,73.05000305175781,31.93000030517578,66.63999938964844,33.459999084472656,53.54999923706055,29.520000457763672,87.83999633789062,36.349998474121094,46.16999816894531,180.9600067138672,86.87000274658203,119.6500015258789,40.310001373291016,133.77999877929688,190.94000244140625,137.3800048828125,157.74000549316406,86.37000274658203,24.8700008392334,364.82000732421875,127.45999908447266,156.5399932861328,66.33000183105469,32.2400016784668,82.06999969482422,35.64500045776367,18.7549991607666,28.829999923706055,85.91999816894531,65.91999816894531,30.385000228881836,111.11000061035156,78.72000122070312,91.5199966430664,14.84000015258789,306.5899963378906,96.83999633789062,52.619998931884766,74.38999938964844,32.63999938964844,67.62000274658203,34.20000076293945,54.16999816894531,30.149999618530273,89.30999755859375,37.68000030517578,46.72999954223633,181.97000122070312,87.4000015258789,119.68000030517578,40.849998474121094,137.2100067138672,197.5399932861328,137.88999938964844,161.9600067138672,86.37000274658203,25.540000915527344,375.30999755859375,127.48999786376953,156.6699981689453,67.91999816894531,33.0,85.19999694824219,36.51499938964844,19.170000076293945,29.59000015258789,88.66000366210938,67.41999816894531,31.405000686645508,113.87999725341797,80.88999938964844,1588000,5740000,5106600.0,1151600,48201300.0,26703400,4783800,9211700,786300,4036600,4989300,5059400.0,23196000.0,18623700,14331400,34528300,5499000,4324800,3598100,33664200.0,14891400.0,1049100,2989300,54026000.0,110210800.0,3859900,13152900,6084100,14340200,5311500,18266000.0,67717600.0,47086300,16200700,12992600,25260600.0,12911800,18120400,124587936.18774414,73020930.55725098,1412709223.0957031,91062072.39074707,2230334483.5292816,1676608006.6184998,136035863.4864807,545007181.7668915,22622440.760993958,147457670.602417,121536515.17753601,402439541.69311523,571153629.2266846,769754142.6464081,2613044188.241577,2300199572.9881287,579595741.1499023,162244753.87573242,440520737.10632324,6125696783.569336,1702022647.2335815,158767044.28710938,228395136.58294678,1369559120.6092834,37940811204.04053,406593753.47213745,1771875414.6652222,375422209.9292755,464335691.3169861,362487668.1060791,592855394.6228027,1063967751.5342712,1255895265.320778,1296815778.617096,760138371.357727,662904675.8628845,1346420914.7201538,1387396765.1000977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,78.44731140136719,13.078174591064453,278.0346374511719,79.98394775390625,47.38353729248047,63.43696594238281,28.578250885009766,59.714134216308594,28.94186019897461,37.311309814453125,24.736970901489258,81.5333251953125,24.764333724975586,42.45677185058594,182.8699951171875,66.6407699584961,105.1541748046875,38.19435501098633,123.4843521118164,184.7764892578125,113.92973327636719,152.7073516845703,76.40422058105469,25.670000076293945,346.62774658203125,105.30487060546875,133.7132110595703,61.769996643066406,33.939998626708984,68.34547424316406,33.185577392578125,16.415470123291016,26.79143714904785,80.83432006835938,58.50548553466797,26.23834228515625,105.03535461425781,77.13700103759766,91.51000213623047,15.029999732971191,303.8399963378906,95.8499984741211,53.25,74.0999984741211,32.31999969482422,67.37999725341797,33.83000183105469,54.93000030517578,30.139999389648438,90.52999877929688,36.779998779296875,47.560001373291016,182.8699951171875,87.1500015258789,119.69999694824219,41.040000915527344,136.0500030517578,196.49000549316406,136.99000549316406,161.52000427246094,86.38999938964844,25.670000076293945,371.3299865722656,127.75,156.3699951171875,67.0,33.939998626708984,82.29000091552734,36.654998779296875,19.829999923706055,29.209999084472656,87.26000213623047,66.72000122070312,30.55500030517578,113.7699966430664,80.30500030517578,91.5199966430664,15.079999923706055,305.04998779296875,96.4800033569336,53.27000045776367,74.27999877929688,32.38999938964844,67.56999969482422,33.900001525878906,55.029998779296875,30.260000228881836,90.66000366210938,37.029998779296875,47.56999969482422,183.2100067138672,87.25,119.88999938964844,41.040000915527344,136.7100067138672,197.6199951171875,137.05999755859375,161.66000366210938,86.4000015258789,25.739999771118164,372.5,127.80000305175781,156.9499969482422,67.12000274658203,34.119998931884766,82.87000274658203,36.755001068115234,20.350000381469727,29.34000015258789,87.58999633789062,66.86000061035156,30.71500015258789,114.16000366210938,80.52999877929688,91.51000213623047,14.890000343322754,301.3800048828125,94.69000244140625,52.4900016784668,73.5199966430664,32.04999923706055,67.0,33.470001220703125,54.59000015258789,29.799999237060547,89.7300033569336,35.77000045776367,46.72999954223633,181.82000732421875,86.9800033569336,119.58000183105469,40.72999954223633,134.75,193.07000732421875,136.5500030517578,159.3300018310547,86.37000274658203,25.280000686645508,368.04998779296875,127.58000183105469,155.66000366210938,66.45999908447266,33.380001068115234,82.12999725341797,35.790000915527344,19.170000076293945,28.920000076293945,86.23999786376953,66.0999984741211,30.30500030517578,112.2699966430664,79.2249984741211,91.51000213623047,14.890000343322754,301.92999267578125,94.87999725341797,52.4900016784668,73.58000183105469,32.099998474121094,67.0,33.58000183105469,54.65999984741211,29.809999465942383,89.80999755859375,35.779998779296875,46.7599983215332,182.8699951171875,87.0199966430664,119.87000274658203,40.7599983215332,134.8000030517578,193.08999633789062,137.05999755859375,159.3300018310547,86.38999938964844,25.459999084472656,368.1000061035156,127.69000244140625,156.9499969482422,66.75,33.380001068115234,82.16999816894531,35.790000915527344,19.184999465942383,29.06999969482422,86.25,66.62000274658203,30.625,112.75,79.25,940300,2395800,3355200.0,1260400,53358000.0,19748500,5248300,5756200,2874000,5833600,4346700,4274900.0,26691000.0,30140700,12718800,33725500,5004400,3571800,2024800,27442900.0,16294400.0,811800,2529400,32882000.0,66426200.0,3888000,10458100,4288100,13616800,4932600,26812000.0,95473400.0,35265400,16004600,10871900,16666600.0,11081900,6262400,73764006.91070557,31332690.685272217,932861815.5761719,100811767.74902344,2528290782.852173,1252784921.913147,149987234.11979675,343726499.3759155,83178906.21185303,217659256.93359375,107524191.41750336,348546811.8774414,660984831.4533234,1279676823.3169556,2325886893.8964844,2247493287.23526,526233552.3925781,136422597.22824097,250031116.15600586,5070802717.053223,1856416645.8984375,123967828.09753418,193256835.53771973,844080942.5086975,23025164020.007324,409425336.9140625,1398386132.5820923,264875922.60513306,462154173.3001709,337120886.25183105,889771701.0498047,1567240745.2690125,944810747.6360321,1293720958.9660645,636065788.1843567,437303955.52978516,1163991296.2997437,483062755.29785156,-0.0001092054559161948,0.028043898918179933,0.005027543103942822,0.011502503898184857,0.02403837315106161,0.010362988640599369,0.004974960866082734,0.009287048983591673,0.005947365047000552,0.021383510140386086,0.015498665059737515,0.02502279909593952,0.005742510753700136,0.027213935082349927,0.0029616260665272787,0.000344719814368899,-0.0023342716360227334,0.018109631316841845,0.008599618379120821,0.015452267627318106,-0.0032017300890470057,0.00905879662641107,0.0,0.012623261933287111,0.00688730790591463,-0.0003135400408883493,-0.007426549751121225,0.0010458269021398348,0.04817781059710624,0.0014602381903152661,0.02245465277160741,0.04478377095357455,0.004470421909744227,0.009837010564428317,0.0,-0.00016353291568727002,0.007259674059840293,0.0074647345028513445,-0.00010921141926623079,0.02765786934901815,0.005014947209074805,0.011436853053330864,0.023753999695525163,0.010309660980027502,0.0049626266395543794,0.009244189498582855,0.005929749281916585,0.021158090730990953,0.015379787472925788,0.024714855363428434,0.005726085390704849,0.02685021994638337,0.0029572490918932104,0.0003446604121446484,-0.0023370002951734747,0.01794760517549321,0.008562852293493073,0.01533409712001621,-0.0032068665935591767,0.00901801185053408,0.0,0.012544252769846942,0.006863698741221391,-0.0003135892048442557,-0.0074542638705050734,0.0010452804061786836,0.047053238107392925,0.0014591730792803403,0.02220625858373637,0.04380994625856793,0.004460459254199467,0.009788942151928381,0.0,-0.00016354628865222764,0.007233449470936293,0.007437011251244741
2021-01-06,78.45587921142578,13.095576286315918,282.033447265625,83.14662170410156,46.98310852050781,64.16464233398438,28.834680557250977,60.42312240600586,29.198511123657227,37.29092788696289,25.483840942382812,81.41624450683594,24.6633358001709,41.965782165527344,179.89999389648438,66.51841735839844,104.53924560546875,38.073368072509766,126.57939147949219,192.33721923828125,113.00657653808594,151.52552795410156,76.36004638671875,25.34000015258789,348.7001037597656,104.99163055419922,130.9683380126953,62.33237838745117,34.11000061035156,68.4617691040039,34.54360580444336,16.91629981994629,27.97463035583496,82.76113891601562,58.549312591552734,26.890972137451172,106.47562408447266,77.92463684082031,91.5199966430664,15.050000190734863,308.2099914550781,99.63999938964844,52.79999923706055,74.94999694824219,32.61000061035156,68.18000030517578,34.130001068115234,54.900001525878906,31.049999237060547,90.4000015258789,36.630001068115234,47.0099983215332,179.89999389648438,86.98999786376953,119.0,40.90999984741211,139.4600067138672,204.52999877929688,135.8800048828125,160.27000427246094,86.33999633789062,25.34000015258789,373.54998779296875,127.37000274658203,153.16000366210938,67.61000061035156,34.11000061035156,82.43000030517578,38.154998779296875,20.434999465942383,30.5,89.33999633789062,66.7699966430664,31.315000534057617,115.33000183105469,81.125,91.5199966430664,15.149999618530273,310.239990234375,100.25,53.439998626708984,75.31999969482422,32.7400016784668,68.38999938964844,34.29999923706055,55.029998779296875,31.219999313354492,90.88999938964844,37.529998779296875,47.63999938964844,181.5800018310547,87.33999633789062,119.12000274658203,41.099998474121094,140.38999938964844,206.77999877929688,135.97999572753906,162.5,86.37000274658203,25.399999618530273,376.9800109863281,127.5199966430664,153.85000610351562,67.88999938964844,34.470001220703125,82.97000122070312,38.42499923706055,20.625,30.739999771118164,90.06999969482422,67.0999984741211,31.520000457763672,115.62999725341797,82.00499725341797,91.51000213623047,14.970000267028809,303.05999755859375,96.97000122070312,52.65999984741211,74.22000122070312,32.380001068115234,67.27999877929688,33.869998931884766,54.31999969482422,30.75,89.12999725341797,36.150001525878906,46.72999954223633,178.24000549316406,86.97000122070312,118.7699966430664,40.619998931884766,136.80999755859375,199.16000366210938,135.39999389648438,159.02000427246094,86.31999969482422,24.719999313354492,369.1199951171875,127.12999725341797,152.2899932861328,66.54000091552734,33.560001373291016,81.7300033569336,37.0099983215332,19.959999084472656,29.770000457763672,87.55000305175781,66.4800033569336,30.65999984741211,112.18000030517578,80.07499694824219,91.51000213623047,15.050000190734863,303.75,96.97000122070312,52.849998474121094,74.30000305175781,32.41999816894531,67.30999755859375,33.91999816894531,54.349998474121094,30.809999465942383,89.27999877929688,36.400001525878906,47.47999954223633,181.49000549316406,87.08999633789062,119.12000274658203,40.619998931884766,136.82000732421875,199.47999572753906,135.77999877929688,159.58999633789062,86.36000061035156,25.34000015258789,369.7099914550781,127.5199966430664,153.82000732421875,66.54000091552734,33.939998626708984,82.26000213623047,37.04999923706055,20.219999313354492,29.770000457763672,87.81999969482422,66.58999633789062,30.729999542236328,112.18000030517578,80.3949966430664,1710800,3370800,7290300.0,1215900,56418700.0,25426900,4872000,7863500,3124100,6579600,6197600,5960600.0,41032700.0,21916100,18453500,37148100,10039300,4333500,2965600,52952200.0,19136500.0,1130400,2082000,54978700.0,107997700.0,3917200,22827300,4898400,7461100,6520100,48521400.0,86262800.0,102254900,19500600,14206600,35961800.0,17833700,8832000,134222318.15490723,44142568.5459137,2056108440.600586,101097977.33001709,2650725904.685974,1631507944.1619873,140482563.67492676,475137223.0396271,91219068.60141754,245359389.12506104,157938652.62451172,485289667.0074463,1012003258.8876724,919726278.5179138,3319784537.3687744,2471032819.871521,1049500848.4069824,164990940.54222107,375383843.37158203,10184678900.549316,2162550351.9210815,171284456.7993164,158981616.57714844,1393160266.3890839,37658809195.81604,411273215.2069092,2989653542.3171997,305328922.2930908,254498125.55389404,446377580.73501587,1676104114.679718,1459247388.1080627,2860543029.5728683,1613891865.5456543,831786664.2631531,967047761.8125916,1898854337.23526,688230392.578125,0.00010921738305036399,0.0013305905293048426,0.01438241598640877,0.03954135847265494,-0.008450799472841442,0.011470857421877367,0.008972895971590678,0.011873038083898724,0.00886781025539296,-0.0005462667376618935,0.030192461472661192,-0.0014359856929188064,-0.004078362290152349,-0.011564461066104759,-0.01624105266038789,-0.001836002197661557,-0.005847881934891497,-0.0031676654427535977,0.02506422323755797,0.04091824674685496,-0.00810286052405551,-0.007739141026490315,-0.0005781643212899867,-0.012855470304840688,0.005978624614356942,-0.0029746017393925683,-0.020528061701039713,0.009104448355962358,0.005008897776112242,0.0017015736905428014,0.040922247511322674,0.03050961641023453,0.044163110780683024,0.02383664322316048,0.0007491102156360618,0.02487313585599993,0.013712235042231624,0.010210868877813306,0.00010921141926623079,0.0013297060782009318,0.014279970152325738,0.03877961441493394,-0.008486709936581072,0.01140556596184883,0.008932878742677008,0.011803106556120824,0.008828722140059142,-0.0005464159956951598,0.02974564058487461,-0.0014370177084659375,-0.004086701490881417,-0.011631849490313595,-0.01637438415631909,-0.0018376897155372163,-0.005865047751614227,-0.003172693115061964,0.024755267444644957,0.04010325316453933,-0.008135867117859519,-0.007769243590979968,-0.0005783315227310126,-0.012938816940539777,0.0059608235535542065,-0.0029790346601110684,-0.020741691013587804,0.00906325271959929,0.004996394980416596,0.0017001276541561694,0.040107096652528096,0.030053453095456373,0.04321571363677945,0.023556985788972362,0.0007488297726245818,0.024568835033660363,0.013619073020891825,0.010159090128576409
2021-01-07,78.45587921142578,13.156485557556152,284.1290588378906,83.40528106689453,47.42802810668945,64.23312377929688,28.976154327392578,60.299041748046875,29.32682991027832,37.94980239868164,25.483840942382812,82.94729614257812,25.020193099975586,42.260372161865234,179.47999572753906,66.70954132080078,104.17029571533203,37.89654541015625,127.68672180175781,195.76022338867188,112.9899673461914,156.2149200439453,76.37771606445312,25.260000228881836,353.8808288574219,104.92569732666016,129.81398010253906,62.71039581298828,34.529998779296875,68.3288803100586,34.80162811279297,17.164644241333008,28.37819480895996,83.21508026123047,58.37394714355469,26.538898468017578,107.86044311523438,79.42790222167969,91.5199966430664,15.119999885559082,310.5,99.94999694824219,53.29999923706055,75.02999877929688,32.77000045776367,68.04000091552734,34.279998779296875,55.869998931884766,31.049999237060547,92.0999984741211,37.15999984741211,47.34000015258789,179.47999572753906,87.23999786376953,118.58000183105469,40.720001220703125,140.67999267578125,208.1699981689453,135.86000061035156,165.22999572753906,86.36000061035156,25.260000228881836,379.1000061035156,127.29000091552734,151.80999755859375,68.0199966430664,34.529998779296875,82.2699966430664,38.439998626708984,20.735000610351562,30.940000534057617,89.83000183105469,66.56999969482422,30.905000686645508,116.83000183105469,82.69000244140625,91.5199966430664,15.15999984741211,311.9800109863281,100.79000091552734,53.29999923706055,75.13999938964844,32.83000183105469,68.18000030517578,34.31999969482422,55.90999984741211,31.139999389648438,92.12000274658203,37.209999084472656,47.369998931884766,179.9199981689453,87.37000274658203,118.66000366210938,40.849998474121094,141.27000427246094,208.52000427246094,135.9499969482422,165.60000610351562,86.36000061035156,25.3700008392334,379.8999938964844,127.37000274658203,152.1699981689453,68.19000244140625,34.59000015258789,82.54000091552734,38.69499969482422,20.94499969482422,31.260000228881836,90.18000030517578,66.9800033569336,31.545000076293945,117.0,83.01499938964844,91.51000213623047,15.09000015258789,309.05999755859375,99.81999969482422,52.81999969482422,74.77999877929688,32.650001525878906,67.80999755859375,34.16999816894531,55.40999984741211,30.90999984741211,91.02999877929688,36.56999969482422,46.849998474121094,178.83999633789062,87.12999725341797,118.4800033569336,40.66999816894531,140.19000244140625,205.6999969482422,135.5399932861328,161.9199981689453,86.33000183105469,25.049999237060547,375.9100036621094,127.18000030517578,151.25999450683594,67.58000183105469,34.290000915527344,81.75,38.29999923706055,20.399999618530273,30.8799991607666,89.0999984741211,66.30000305175781,30.875,115.30000305175781,81.83000183105469,91.51000213623047,15.109999656677246,309.7200012207031,100.33000183105469,53.08000183105469,74.8499984741211,32.72999954223633,67.87000274658203,34.20000076293945,55.5099983215332,31.0,91.19999694824219,37.0099983215332,47.13999938964844,179.69000244140625,87.18000030517578,118.58000183105469,40.709999084472656,140.41000366210938,205.7100067138672,135.55999755859375,161.9199981689453,86.3499984741211,25.219999313354492,376.1000061035156,127.18000030517578,151.7899932861328,67.66000366210938,34.349998474121094,82.5,38.3849983215332,20.614999771118164,30.950000762939453,89.83999633789062,66.81999969482422,31.485000610351562,115.4800033569336,81.86000061035156,1249400,2627200,4107900.0,750400,41031300.0,18783700,5665200,8367000,456600,4757900,3044500,4788700.0,26476700.0,18565200,7110200,25868200,7751700,1914500,2613900,24031400.0,11886100.0,788900,4207700,27335800.0,68766800.0,3264000,14651900,4070500,4103100,4068400,18577800.0,51457200.0,64342700,10114900,13963500,24758800.0,12407100,6725600,98022775.48675537,34564718.85681152,1167173760.800171,62587322.912597656,1946033649.654007,1206535727.1331787,164155709.49554443,504522082.3059082,13390630.537033081,180561364.83268738,77585553.74908447,397209717.03796387,662452146.6501236,784572261.2594604,1276138665.6219482,1725655756.7947388,807496881.2965393,72552936.18774414,333760322.11761475,4704392232.342529,1343010050.8735657,123237950.42266846,321374515.8843994,690502314.2566681,24335252181.87256,342477476.07421875,1902021455.064392,255262666.1567688,141680037.991333,277989216.6534424,646537686.7538452,883244531.6551208,1825929675.134468,841712215.3343201,815104610.9390259,657071279.3899536,1338235303.7750244,534200299.1821289,0.0,0.004651133322317369,0.007430365414396789,0.003110882408589921,0.00946977754755074,0.0010672769740700527,0.004906375496711579,-0.002053529394347442,0.004394703075018436,0.017668493358919513,0.0,0.01880523530674072,0.014469141672320607,0.007019766608326927,-0.00233462025122122,0.0028732487932263684,-0.003529295510024344,-0.004644261101795943,0.008748109066751386,0.017796889046991726,-0.00014697544517627836,0.030947868343769835,0.00023139951545969595,-0.0031570609007232076,0.01485725137961369,-0.0006279855564775838,-0.00881402274528642,0.006064543585797333,0.012313050760188293,-0.001941065731787206,0.007469466558016835,0.014680776767380888,0.014426087065019022,0.005484957688601799,-0.0029951751820114225,-0.013092634495844746,0.013005972424853462,0.019291272206120924,0.0,0.004640350224549117,0.007402896236066603,0.003106053625835159,0.009425220281543911,0.0010667078389143825,0.004894378461757221,-0.0020556407768532736,0.004385074566775504,0.01751422006394332,0.0,0.01863060280915807,0.014365462543957097,0.0069952427476747125,-0.002337349726099447,0.002869128903671303,-0.0035355381658694895,-0.00465507919006658,0.008710066069162359,0.017640378621442743,-0.0001469862471257244,0.030478639589361478,0.0002313727467209148,-0.0031620549312307844,0.014747963568290778,-0.0006281828219982799,-0.0088530960082851,0.006046228253463681,0.012237861725762134,-0.001942952041236623,0.00744170823357182,0.014574057378576644,0.014323021114061252,0.005469970087441212,-0.002999669696011509,-0.013179098558993463,0.01292212102888346,0.0191075546186541
